"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"2363","Triple Helix Robotics","50","46.4","1765","1868","14.9","25.8","5.6","0.85","0.17","","N/A","N/A","N/A","55-4-0","0.932"
"1574","MisCar","51","46.3","1765","1867","12.3","23.4","10.6","0.48","0.37","","N/A","N/A","N/A","37-30-0","0.552"
"33","Killer Bees","52","46.3","1764","1867","12.1","22.5","11.7","0.38","0.45","","N/A","N/A","N/A","58-14-0","0.806"
"3538","RoboJackets","53","46.2","1764","1866","10.2","29.4","6.5","0.78","0.39","","N/A","N/A","N/A","58-15-0","0.795"
"1732","Hilltopper Robotics","54","46.2","1763","1866","12.4","26.5","7.3","0.71","0.49","","N/A","N/A","N/A","50-12-0","0.806"
"4522","Team SCREAM","55","46.2","1763","1865","11.6","20.5","14","0.61","0.72","","N/A","N/A","N/A","50-16-0","0.758"
"230","Gaelhawks","56","45.6","1758","1859","12.8","19.2","13.7","0.73","0.55","","N/A","N/A","N/A","76-13-0","0.854"
"7157","μBotics","57","45.6","1757","1859","10.5","28.2","6.9","0.7","0.27","","N/A","N/A","N/A","43-19-0","0.694"
"4003","TriSonics","58","45.3","1755","1856","14.7","25.4","5.2","0.69","0.23","","N/A","N/A","N/A","50-15-0","0.769"
"2992","The S.S. Prometheus","59","45.1","1753","1853","11.1","24.1","9.9","0.64","0.29","","N/A","N/A","N/A","34-14-0","0.708"
"1241","THEORY6","60","45.1","1753","1853","14.6","27","3.6","0.77","0.08","","N/A","N/A","N/A","38-27-0","0.585"
"1114","Simbotics","61","45","1752","1853","13.8","22.4","8.9","0.61","0.35","","N/A","N/A","N/A","44-17-0","0.721"
"238","Crusaders","62","45","1752","1853","12.5","20.2","12.4","0.49","0.54","","N/A","N/A","N/A","46-9-0","0.836"
"1756","Argos","63","45","1752","1852","10.2","25.6","9.1","0.71","0.47","","N/A","N/A","N/A","41-9-0","0.820"
"604","Quixilver","64","44.9","1751","1852","12","20.7","12.2","0.83","0.58","","N/A","N/A","N/A","44-12-0","0.786"
"95","Grasshoppers","65","44.7","1749","1849","12","21.3","11.5","0.63","0.47","","N/A","N/A","N/A","43-12-0","0.782"
"3478","PrepaTec - LamBot","66","44.7","1749","1849","10.5","28.8","5.4","0.35","0.31","","N/A","N/A","N/A","37-8-0","0.822"
"4020","Cyber Tribe","67","44.7","1749","1849","13.1","20.8","10.8","0.54","0.54","","N/A","N/A","N/A","28-15-0","0.651"
"1023","Bedford Express","68","44.6","1748","1848","8.3","33.6","2.7","0.71","0.09","","N/A","N/A","N/A","46-21-0","0.687"
"2974","Walton Robotics","69","44.5","1747","1846","9.8","30.1","4.5","0.61","0.13","","N/A","N/A","N/A","49-15-0","0.766"
"1987","Broncobots","70","44.4","1746","1845","13.2","23.5","7.6","0.72","0.28","","N/A","N/A","N/A","37-14-0","0.725"
"3357","COMETS","71","44.4","1746","1845","10.9","21.2","12.3","0.66","0.6","","N/A","N/A","N/A","70-13-0","0.843"
"6328","Mechanical Advantage","72","44.3","1745","1844","12.8","20.6","11","0.57","0.45","","N/A","N/A","N/A","46-10-0","0.821"
"3539","Byting Bulldogs","73","44.3","1745","1844","11","23.6","9.7","0.73","0.42","","N/A","N/A","N/A","65-18-0","0.783"
"4678","CyberCavs","74","44.1","1744","1842","14.7","19.4","10.1","0.54","0.3","","N/A","N/A","N/A","46-14-0","0.767"
"3847","Spectrum   -△◅","75","44.1","1743","1842","10.2","24.1","9.9","0.6","0.54","","N/A","N/A","N/A","52-17-0","0.754"
"4028","The Beak Squad","76","44","1743","1841","12.3","21","10.8","0.47","0.56","","N/A","N/A","N/A","32-15-0","0.681"
"4415","EPIC Robotz","77","43.9","1741","1839","12.5","20","11.4","0.64","0.66","","N/A","N/A","N/A","48-14-0","0.774"
"6329","The Bucks' Wrath","78","43.8","1740","1838","9.1","23.3","11.4","0.47","0.54","","N/A","N/A","N/A","41-13-0","0.759"
"2614","Mountaineer Area RoboticS (...","79","43.8","1740","1838","9.3","23.3","11.1","0.56","0.46","","N/A","N/A","N/A","54-14-0","0.794"
"1718","The Fighting Pi","80","43.7","1740","1838","12","22.4","9.4","0.59","0.33","","N/A","N/A","N/A","34-16-0","0.680"
"870","TEAM  R. I. C. E.","81","43.7","1740","1838","9.1","26.1","8.5","0.83","0.36","","N/A","N/A","N/A","54-8-0","0.871"
"2590","Nemesis","82","43.6","1739","1837","9.5","21.3","12.8","0.47","0.55","","N/A","N/A","N/A","53-16-0","0.768"
"16","Bomb Squad","83","43.6","1738","1836","9.4","23.8","10.3","0.65","0.48","","N/A","N/A","N/A","34-10-0","0.773"
"5406","Celt-X","84","43.5","1737","1835","13.4","20.7","9.4","0.53","0.48","","N/A","N/A","N/A","43-15-0","0.741"
"3647","Millennium Falcons","85","43.4","1737","1834","14.2","20.6","8.6","0.5","0.23","","N/A","N/A","N/A","25-9-0","0.735"
"4635","PrepaTec - Botbusters","86","43.4","1736","1834","8.4","24.3","10.7","0.65","0.29","","N/A","N/A","N/A","54-8-0","0.871"
"2075","Enigma Robotics","87","43.3","1735","1833","14.4","23.3","5.5","0.71","0.21","","N/A","N/A","N/A","51-15-0","0.773"
"2468","Team Appreciate","88","43.3","1735","1833","7.7","23.3","12.2","0.39","0.36","","N/A","N/A","N/A","49-20-0","0.710"
"1153","Timberwolves","89","43.3","1735","1832","8.7","22.4","12.1","0.46","0.49","","N/A","N/A","N/A","41-22-0","0.651"
"2168","Aluminum Falcons","90","43.1","1734","1831","10.1","23.5","9.5","0.51","0.28","","N/A","N/A","N/A","51-17-0","0.750"
"316","LUNATECS","91","43.1","1734","1831","10.3","20.5","12.3","0.41","0.38","","N/A","N/A","N/A","35-27-0","0.565"
"88","TJ²","92","43","1733","1830","11.4","22","9.6","0.45","0.47","","N/A","N/A","N/A","52-27-0","0.658"
"2202","BEAST Robotics","93","42.8","1731","1828","10.1","25","7.8","0.54","0.47","","N/A","N/A","N/A","34-11-0","0.756"
"5712","Hemlock's Gray Matter","94","42.8","1731","1827","10.3","21.6","10.9","0.49","0.68","","N/A","N/A","N/A","43-17-0","0.717"
"696","Circuit Breakers","95","42.8","1731","1827","10.6","21.6","10.6","0.61","0.29","","N/A","N/A","N/A","31-11-0","0.738"
"3015","Ranger Robotics","96","42.8","1731","1827","10.2","19.9","12.7","0.69","0.51","","N/A","N/A","N/A","45-17-0","0.726"
"5460","Strike Zone","97","42.6","1729","1825","11.8","21.1","9.8","0.64","0.44","","N/A","N/A","N/A","53-20-0","0.726"
"7457","suPURDUEper Robotics","98","42.6","1729","1825","11.5","20.6","10.5","0.88","0.45","","N/A","N/A","N/A","56-9-0","0.862"
"4481","Team Rembrandts","99","42.5","1728","1824","11.4","24.8","6.4","0.86","0.25","","N/A","N/A","N/A","35-9-0","0.795"
"1506","Metal Muscle","100","42.5","1728","1824","11.9","23.2","7.4","0.64","0.29","","N/A","N/A","N/A","43-20-0","0.683"
