"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"902","Delphi Heritage RoboHawks","265","12.3","1505","1561","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"134","Team Discovery","266","12.3","1504","1561","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"470","Grizzly Robotics","267","12.3","1504","1561","","","","","","","N/A","N/A","N/A","10-7-0","0.588"
"601","BayBots","268","12.2","1504","1560","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"53","Area 53","269","12.2","1503","1560","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"768","TechnoWarriors","270","12.2","1502","1559","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"6","The CogSquad","271","12.2","1501","1558","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"448","Crandroids","272","12.2","1501","1558","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"564","Longwood RoboLions","273","12.2","1501","1558","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"710","Panther Bot","274","12.2","1501","1558","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"891","Neverending Chaos","275","12.2","1501","1558","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"931","Perpetual Chaos","276","12.2","1501","1558","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"563","Thrashers","277","12.1","1501","1558","","","","","","","N/A","N/A","N/A","9-6-0","0.600"
"936","Big Dogs","278","12.1","1501","1558","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"215","Team 215","279","12.1","1501","1558","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"829","The Digital Goats","280","12.1","1501","1558","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"617","Enginerds","281","12.1","1500","1558","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"816","Anomaly","282","12.1","1500","1558","","","","","","","N/A","N/A","N/A","6-3-0","0.667"
"967","Iron Lions","283","12.1","1500","1557","","","","","","","N/A","N/A","N/A","7-8-0","0.467"
"942","Roboteers","284","12.1","1500","1557","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"145","T-Rx","285","12.1","1499","1557","","","","","","","N/A","N/A","N/A","16-8-0","0.667"
"386","Team Voltage","286","12.1","1499","1557","","","","","","","N/A","N/A","N/A","12-6-0","0.667"
"706","Cyberhawks","287","12.1","1499","1557","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"935","RaileRobotics","288","12.1","1499","1557","","","","","","","N/A","N/A","N/A","6-6-0","0.500"
"954","Scorpion Robotics","289","12.1","1499","1557","","","","","","","N/A","N/A","N/A","8-9-0","0.471"
"300","AAME","290","12","1497","1555","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"33","Killer Bees","291","12","1497","1555","","","","","","","N/A","N/A","N/A","16-12-0","0.571"
"201","The FEDS","292","12","1496","1555","","","","","","","N/A","N/A","N/A","8-8-0","0.500"
"814","Megaforce","293","12","1496","1555","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"357","Royal Assault","294","12","1496","1555","","","","","","","N/A","N/A","N/A","11-12-0","0.478"
"696","Circuit Breakers","295","12","1496","1554","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"980","ThunderBots","296","12","1496","1554","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"971","Spartan Robotics","297","12","1495","1554","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"104","Team Universal","298","11.9","1495","1554","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"86","Team Resistance","299","11.9","1495","1554","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"418","Purple Haze","300","11.9","1495","1554","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"865","WARP7","301","11.9","1495","1554","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"977","Cometbots","302","11.9","1495","1553","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"253","Boba Bots","303","11.9","1494","1553","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"959","Team 959","304","11.9","1494","1553","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"364","Team Fusion 364","305","11.9","1494","1553","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"31","Jenks Prime Movers","306","11.9","1494","1553","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"903","RoboTroopers","307","11.9","1493","1553","","","","","","","N/A","N/A","N/A","10-8-0","0.556"
"212","Robotics And Creative Engin...","308","11.9","1493","1552","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"313","Demeter","309","11.9","1493","1552","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"609","VentureBOTS","310","11.9","1493","1552","","","","","","","N/A","N/A","N/A","16-13-0","0.552"
"914","NextGen","311","11.8","1492","1552","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"714","Panthera","312","11.8","1492","1551","","","","","","","N/A","N/A","N/A","8-10-0","0.444"
"471","Cyber Tigers","313","11.8","1491","1551","","","","","","","N/A","N/A","N/A","8-5-0","0.615"
"701","RoboVikes","314","11.8","1491","1551","","","","","","","N/A","N/A","N/A","13-9-0","0.591"
"805","Igniters","315","11.8","1490","1550","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"940","Digital Demolition","316","11.8","1490","1550","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"522","ROBO WIZARDS","317","11.8","1490","1550","","","","","","","N/A","N/A","N/A","9-13-0","0.409"
"961","Buckaroo Brutes","318","11.8","1490","1550","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"207","METALCRAFTERS","319","11.7","1489","1550","","","","","","","N/A","N/A","N/A","7-9-0","0.438"
"700","Team 700","320","11.7","1489","1550","","","","","","","N/A","N/A","N/A","5-2-0","0.714"
"133","B.E.R.T.","321","11.7","1489","1549","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"947","Hannibal Gear Gals","322","11.7","1488","1549","","","","","","","N/A","N/A","N/A","7-10-0","0.412"
"10","Red Knights","323","11.7","1488","1548","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"546","Technotics","324","11.7","1488","1548","","","","","","","N/A","N/A","N/A","5-8-0","0.385"
"832","OSCAR","325","11.7","1487","1548","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"405","The Chameleons","326","11.7","1487","1548","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"478","Critical Mass","327","11.7","1487","1548","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"88","TJ²","328","11.7","1487","1548","","","","","","","N/A","N/A","N/A","9-13-0","0.409"
"755","Team 755","329","11.7","1487","1548","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"441","DEVIL DOGS","330","11.6","1486","1547","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"401","Copperhead Robotics","331","11.6","1485","1546","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"598","Team Duct Tape","332","11.6","1485","1546","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"49","Robotic Knights","333","11.5","1483","1545","","","","","","","N/A","N/A","N/A","6-8-0","0.429"
"435","Robodogs","334","11.5","1483","1544","","","","","","","N/A","N/A","N/A","3-3-0","0.500"
"404","⚒️   404 ART Not Found  ⚒️","335","11.5","1483","1544","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"554","The Blue Grease Crew","336","11.5","1482","1544","","","","","","","N/A","N/A","N/A","4-7-0","0.364"
"105","Team 105","337","11.5","1481","1543","","","","","","","N/A","N/A","N/A","7-4-0","0.636"
"808","Mechanical Mayhem","338","11.5","1481","1543","","","","","","","N/A","N/A","N/A","8-9-0","0.471"
"384","SPARKY 384","339","11.5","1481","1543","","","","","","","N/A","N/A","N/A","8-6-0","0.571"
"443","Freelance Robotics","340","11.5","1481","1543","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"97","Bionic Beef","341","11.4","1481","1543","","","","","","","N/A","N/A","N/A","6-10-0","0.375"
"359","Hawaiian Kids","342","11.4","1481","1543","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"677","Murphy's Outlaws","343","11.4","1481","1543","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"660","Dragons","344","11.4","1480","1542","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"184","F.R.E.D.","345","11.4","1479","1541","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"335","Skillz Tech Gear Botz","346","11.4","1479","1541","","","","","","","N/A","N/A","N/A","3-9-0","0.250"
"235","Motown Live Wires","347","11.4","1479","1541","","","","","","","N/A","N/A","N/A","16-14-0","0.533"
"639","Code Red Robotics","348","11.4","1479","1541","","","","","","","N/A","N/A","N/A","13-15-0","0.464"
"871","Robotechs","349","11.4","1479","1541","","","","","","","N/A","N/A","N/A","3-7-0","0.300"
"382","Twisted Blizzard","350","11.3","1478","1541","","","","","","","N/A","N/A","N/A","9-9-0","0.500"
"811","Wild Cards","351","11.3","1478","1540","","","","","","","N/A","N/A","N/A","6-7-0","0.462"
"576","Nerd Kings","352","11.3","1477","1540","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"868","TechHOUNDS","353","11.3","1477","1540","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"269","CooneyTech","354","11.3","1476","1539","","","","","","","N/A","N/A","N/A","10-10-0","0.500"
"288","The RoboDawgs","355","11.3","1476","1539","","","","","","","N/A","N/A","N/A","9-7-0","0.563"
"337","Hard Working Hard Hats","356","11.3","1476","1539","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"434","Kraken","357","11.3","1476","1539","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"600","RamRod Robotics","358","11.2","1475","1539","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"898","Team Desert Storm","359","11.2","1475","1539","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"686","Bovine Intervention","360","11.2","1475","1538","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"810","The Mechanical Bulls","361","11.2","1475","1538","","","","","","","N/A","N/A","N/A","17-15-0","0.531"
"573","Mech Warriors","362","11.2","1475","1538","","","","","","","N/A","N/A","N/A","12-12-0","0.500"
"233","The Pink Team","363","11.2","1474","1537","","","","","","","N/A","N/A","N/A","14-11-0","0.560"
"857","Superior Roboworks","364","11.2","1474","1537","","","","","","","N/A","N/A","N/A","12-9-0","0.571"
"652","Bobcats","365","11.2","1473","1537","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"301","P.R.O.B.O.T.S.","366","11.1","1473","1536","","","","","","","N/A","N/A","N/A","7-8-0","0.467"
"131","CHAOS","367","11.1","1473","1536","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"256","Robo-Rams","368","11.1","1473","1536","","","","","","","N/A","N/A","N/A","7-9-0","0.438"
"962","Thunderbots","369","11.1","1473","1536","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"438","El Camino Creek Problem-Sol...","370","11.1","1472","1536","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"703","Team Phoenix","371","11.1","1471","1535","","","","","","","N/A","N/A","N/A","7-8-0","0.467"
"863","The Queens of Modnar","372","11.1","1471","1535","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"659","Team 659","373","11.1","1471","1535","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"853","Thunderstorms","374","11.1","1471","1535","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"919","PANTHERA TIGRIS","375","11.1","1471","1535","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"966","Heights Tigers","376","11.1","1471","1535","","","","","","","N/A","N/A","N/A","4-3-0","0.571"
"589","Falkon Robotics","377","11.1","1470","1534","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"831","Ka Mikini Hui O Mililani","378","11.1","1470","1534","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"494","Martians","379","11","1470","1534","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"955","Ctrl C","380","11","1469","1534","","","","","","","N/A","N/A","N/A","6-12-0","0.333"
"849","Wolfpack","381","11","1469","1533","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"250","The Dynamos","382","11","1469","1533","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"488","Team XBOT","383","11","1469","1533","","","","","","","N/A","N/A","N/A","3-7-0","0.300"
"827","Robotics Eagle","384","11","1469","1533","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"867","Absolute Value","385","11","1469","1533","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"557","Flaming Cardinals","386","11","1468","1533","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"346","RoboHawks","387","11","1468","1533","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"648","QC ELITE  Flaming Squirrels","388","11","1468","1533","","","","","","","N/A","N/A","N/A","11-11-0","0.500"
"378","The Circuit Stompers","389","11","1468","1532","","","","","","","N/A","N/A","N/A","8-8-0","0.500"
"668","The Apes of Wrath","390","11","1468","1532","","","","","","","N/A","N/A","N/A","2-6-0","0.250"
"123","Team - Cosmos","391","10.9","1467","1532","","","","","","","N/A","N/A","N/A","7-9-0","0.438"
"249","The Bulldogs","392","10.9","1467","1532","","","","","","","N/A","N/A","N/A","11-13-0","0.458"
"538","Renaissance Robotics","393","10.9","1467","1532","","","","","","","N/A","N/A","N/A","8-7-0","0.533"
"274","Rhodes Maniacs","394","10.9","1467","1532","","","","","","","N/A","N/A","N/A","5-10-0","0.333"
"505","Team 505","395","10.9","1467","1532","","","","","","","N/A","N/A","N/A","8-11-0","0.421"
"549","DevilDawgs","396","10.9","1467","1532","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"415","RoBoCRAFT","397","10.9","1466","1531","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"333","MEGALODONS","398","10.9","1466","1531","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"663","Power Sharks","399","10.9","1466","1531","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"837","Webbinators","400","10.9","1466","1531","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"989","Palo","401","10.9","1466","1531","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"815","Advanced Power","402","10.9","1465","1530","","","","","","","N/A","N/A","N/A","7-8-0","0.467"
"982","The Knights","403","10.8","1465","1530","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"620","Warbots","404","10.8","1465","1530","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"181","Birds Of Prey","405","10.8","1464","1529","","","","","","","N/A","N/A","N/A","7-11-0","0.389"
"334","TechKnights","406","10.8","1464","1529","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"624","CRyptonite","407","10.8","1464","1529","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"972","Iron Claw","408","10.8","1464","1529","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"114","Eaglestrike","409","10.8","1464","1529","","","","","","","N/A","N/A","N/A","10-9-0","0.526"
"319","Big Bad Bob","410","10.8","1464","1529","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"126","Gael Force","411","10.8","1463","1529","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"922","ULTIMATE:  United Longhorn ...","412","10.8","1463","1529","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"381","Tornadoes","413","10.8","1463","1528","","","","","","","N/A","N/A","N/A","6-14-0","0.300"
"493","Team 493","414","10.8","1463","1528","","","","","","","N/A","N/A","N/A","7-9-0","0.438"
"766","M-A Bears","415","10.7","1462","1528","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"228","GUS","416","10.7","1462","1527","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"979","Team 979","417","10.7","1462","1527","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"976","Circuit Breakerz","418","10.7","1461","1527","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"862","Lightning Robotics","419","10.7","1461","1527","","","","","","","N/A","N/A","N/A","5-11-0","0.313"
"926","The Capacitors","420","10.7","1461","1527","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"117","Steel Dragons Robotics","421","10.7","1461","1527","","","","","","","N/A","N/A","N/A","6-8-0","0.429"
"345","NORSTAR","422","10.7","1461","1527","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"773","Kingsville CavalGears","423","10.7","1460","1526","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"397","Knight Riders","424","10.6","1460","1526","","","","","","","N/A","N/A","N/A","9-16-0","0.360"
"226","Hammerheads","425","10.6","1459","1525","","","","","","","N/A","N/A","N/A","7-8-0","0.467"
"284","The Crew","426","10.6","1459","1525","","","","","","","N/A","N/A","N/A","4-11-0","0.267"
"462","The Rambunctious Rams","427","10.6","1459","1525","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"615","Knights","428","10.6","1459","1525","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"820","Team DeltaTech","429","10.6","1458","1524","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"191","X-CATS","430","10.6","1458","1524","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"507","Solid Orange Academy of Rob...","431","10.6","1458","1524","","","","","","","N/A","N/A","N/A","10-11-0","0.476"
"528","The Persuaders","432","10.6","1457","1524","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"644","Team Mambo","433","10.6","1457","1524","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"259","LABRATs","434","10.5","1457","1523","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"116","Epsilon Delta","435","10.5","1456","1522","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"417","Stangbot","436","10.5","1456","1522","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"647","CYBERWOLVES","437","10.5","1456","1522","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"619","Cavalier Robotics","438","10.5","1456","1522","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"881","Team 881","439","10.5","1456","1522","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"886","Wildcats","440","10.5","1456","1522","","","","","","","N/A","N/A","N/A","0-8-0","0.000"
"992","Oakwood Robotics","441","10.5","1455","1522","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"112","Plus One","442","10.4","1455","1521","","","","","","","N/A","N/A","N/A","7-11-0","0.389"
"695","Bison Robotics","443","10.4","1455","1521","","","","","","","N/A","N/A","N/A","7-13-0","0.350"
"597","The Wolverines","444","10.4","1454","1521","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"645","Team 645","445","10.4","1454","1520","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"174","Arctic Warriors","446","10.4","1453","1520","","","","","","","N/A","N/A","N/A","8-10-0","0.444"
"974","Nautae","447","10.4","1453","1520","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"848","HuskyBots","448","10.4","1453","1520","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"231","High Voltage","449","10.4","1452","1519","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"456","Siege Robotics","450","10.3","1452","1519","","","","","","","N/A","N/A","N/A","3-8-0","0.273"
"602","MTC","451","10.3","1452","1519","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"255","Team 255","452","10.3","1451","1518","","","","","","","N/A","N/A","N/A","2-6-0","0.250"
"356","Enigma","453","10.3","1451","1518","","","","","","","N/A","N/A","N/A","6-11-0","0.353"
"611","Saxons","454","10.3","1451","1518","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"702","Bagel Bytes","455","10.3","1451","1518","","","","","","","N/A","N/A","N/A","7-8-0","0.467"
"709","Femme Tech Fatale","456","10.3","1450","1517","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"638","Operation Oxidation","457","10.2","1449","1517","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"907","East York Cybernetics "The ...","458","10.2","1449","1517","","","","","","","N/A","N/A","N/A","6-5-0","0.545"
"841","The BioMechs","459","10.2","1449","1516","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"294","Beach Cities Robotics","460","10.2","1449","1516","","","","","","","N/A","N/A","N/A","1-6-0","0.143"
"515","TechnoKnights","461","10.2","1449","1516","","","","","","","N/A","N/A","N/A","5-11-0","0.313"
"535","G-Force","462","10.2","1448","1515","","","","","","","N/A","N/A","N/A","10-13-0","0.435"
"555","Montclair Robotics","463","10.2","1448","1515","","","","","","","N/A","N/A","N/A","3-7-0","0.300"
"651","Yo Bot","464","10.2","1447","1515","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"901","Team 8","465","10.2","1447","1515","","","","","","","N/A","N/A","N/A","2-6-0","0.250"
"664","Team 664","466","10.1","1447","1514","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"591","Power Surge","467","10.1","1447","1514","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"870","TEAM  R. I. C. E.","468","10.1","1447","1514","","","","","","","N/A","N/A","N/A","4-6-0","0.400"
"362","The Muses","469","10.1","1446","1514","","","","","","","N/A","N/A","N/A","8-8-0","0.500"
"506","BroBots","470","10.1","1446","1514","","","","","","","N/A","N/A","N/A","2-8-0","0.200"
"716","Who'sCTEKS","471","10.1","1446","1514","","","","","","","N/A","N/A","N/A","5-8-0","0.385"
"836","The RoboBees","472","10.1","1445","1513","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"234","Cyber Blue","473","10.1","1445","1513","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"473","RoboDevils!!","474","10.1","1445","1513","","","","","","","N/A","N/A","N/A","7-5-0","0.583"
"925","Code Red","475","10.1","1445","1513","","","","","","","N/A","N/A","N/A","2-6-0","0.250"
"540","TALON 540 Godwin Robotics","476","10","1445","1512","","","","","","","N/A","N/A","N/A","4-10-0","0.286"
"59","RamTech","477","10","1444","1512","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"444","Philly's Extreme Team","478","10","1444","1512","","","","","","","N/A","N/A","N/A","2-7-0","0.222"
"884","Mechanical Mules","479","10","1444","1512","","","","","","","N/A","N/A","N/A","1-8-0","0.111"
"698","Hamilton Microbots","480","10","1444","1512","","","","","","","N/A","N/A","N/A","4-10-0","0.286"
"938","Code Gold","481","10","1444","1512","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"990","The Deadly Viper Assassinat...","482","10","1444","1512","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"19","Big Red","483","10","1444","1512","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"140","Tigers","484","10","1443","1511","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"937","Nerd Herd","485","10","1443","1511","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"636","Rascals","486","10","1443","1511","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"158","The Cobras","487","9.9","1442","1510","","","","","","","N/A","N/A","N/A","6-7-0","0.462"
"581","Blazing Bulldogs","488","9.9","1441","1509","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"295","Grizzly Robotics Team","489","9.9","1440","1509","","","","","","","N/A","N/A","N/A","10-7-0","0.588"
"704","Warriors","490","9.9","1440","1509","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"843","Wildcats","491","9.9","1440","1509","","","","","","","N/A","N/A","N/A","5-4-0","0.556"
"997","Spartan Robotics","492","9.9","1440","1509","","","","","","","N/A","N/A","N/A","4-10-0","0.286"
"211","MAK","493","9.9","1440","1509","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"481","The Hitchhikers","494","9.9","1440","1508","","","","","","","N/A","N/A","N/A","7-11-0","0.389"
"946","Creepy Crafters","495","9.9","1440","1508","","","","","","","N/A","N/A","N/A","2-7-0","0.222"
"219","Team Impact","496","9.8","1440","1508","","","","","","","N/A","N/A","N/A","5-6-0","0.455"
"988","Steel Phoenix","497","9.8","1440","1508","","","","","","","N/A","N/A","N/A","2-4-0","0.333"
"578","Fairport Robotics","498","9.8","1439","1507","","","","","","","N/A","N/A","N/A","5-12-0","0.294"
"697","Panda Robotics","499","9.8","1439","1507","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"948","NRG (Newport Robotics Group)","500","9.8","1438","1506","","","","","","","N/A","N/A","N/A","6-7-0","0.462"
"687","The Nerd Herd","501","9.8","1438","1506","","","","","","","N/A","N/A","N/A","6-10-0","0.375"
"537","Charger Robotics","502","9.7","1437","1506","","","","","","","N/A","N/A","N/A","5-11-0","0.313"
"588","Jagtronx","503","9.7","1437","1506","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"374","The IceBreakers","504","9.7","1437","1506","","","","","","","N/A","N/A","N/A","11-10-0","0.524"
"167","Children of the Corn","505","9.7","1436","1505","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"818","The Steel Armadillos","506","9.7","1436","1505","","","","","","","N/A","N/A","N/A","7-11-0","0.389"
"642","BRR(Big Red Robotics)","507","9.7","1435","1504","","","","","","","N/A","N/A","N/A","1-6-0","0.143"
"245","Adambots","508","9.7","1435","1504","","","","","","","N/A","N/A","N/A","11-12-0","0.478"
"995","Monkey Wrenchers","509","9.7","1435","1504","","","","","","","N/A","N/A","N/A","2-5-0","0.286"
"628","Northern RobArctic","510","9.6","1435","1504","","","","","","","N/A","N/A","N/A","4-9-0","0.308"
"649","MSET Fish","511","9.6","1435","1504","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"915","Team 915","512","9.6","1434","1503","","","","","","","N/A","N/A","N/A","4-5-0","0.444"
"56","R.O.B.B.E.","513","9.6","1434","1503","","","","","","","N/A","N/A","N/A","9-19-0","0.321"
"74","Team CHAOS","514","9.5","1432","1501","","","","","","","N/A","N/A","N/A","8-17-0","0.320"
"568","Nerds of the North","515","9.5","1432","1501","","","","","","","N/A","N/A","N/A","7-10-0","0.412"
"772","Sabre Bytes Robotics","516","9.5","1431","1500","","","","","","","N/A","N/A","N/A","2-7-0","0.222"
"499","Toltechs","517","9.4","1429","1499","","","","","","","N/A","N/A","N/A","2-7-0","0.222"
"501","The PowerKnights","518","9.4","1429","1498","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"85","B.O.B. (Built on Brains)","519","9.4","1428","1498","","","","","","","N/A","N/A","N/A","13-15-0","0.464"
"754","FROSTBYTE","520","9.3","1428","1497","","","","","","","N/A","N/A","N/A","2-7-0","0.222"
"897","Team 4","521","9.3","1428","1497","","","","","","","N/A","N/A","N/A","2-7-0","0.222"
"513","Renegade Robotics","522","9.3","1428","1497","","","","","","","N/A","N/A","N/A","1-7-0","0.125"
"939","Hiphopanonymous","523","9.3","1427","1497","","","","","","","N/A","N/A","N/A","5-3-0","0.625"
"360","The Revolution","524","9.3","1427","1497","","","","","","","N/A","N/A","N/A","3-7-0","0.300"
"514","Entropy","525","9.3","1427","1497","","","","","","","N/A","N/A","N/A","5-5-0","0.500"
"888","Robotiators","526","9.3","1427","1496","","","","","","","N/A","N/A","N/A","3-6-0","0.333"
"653","NOSIDE","527","9.3","1427","1496","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"873","Team 873","528","9.3","1426","1496","","","","","","","N/A","N/A","N/A","3-5-0","0.375"
"878","Metal Gear","529","9.3","1426","1495","","","","","","","N/A","N/A","N/A","4-4-0","0.500"
"550","NanKnights","530","9.2","1425","1495","","","","","","","N/A","N/A","N/A","3-7-0","0.300"
"306","CRT","531","9.2","1425","1495","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
"822","Team 822","532","9.2","1425","1494","","","","","","","N/A","N/A","N/A","3-4-0","0.429"
